Empresa;snapshot;mes;ano;bacia_hidrografica;latitude;longitude;recolha_agua;indice_seca;precipitation;soil_moisture_225;processo_representativo;pre_tratamento;origem;Line;ID Processo;Estrutura;Fibra;Corante;Cor;Máquina;R:B;Banho;Banho simplif.;banho_representativo;pH;Condutividade;Alcalinidade;Dureza;Cor_p;Turbidez;Sólidos suspensos totais;Carência química de oxigénio;Carência bioquímica de oxigénio;Carbono orgânico total;Azoto total;Azoto amoniacal;Nitratos;Nitritos;Fósforo total;Alumínio;Chumbo;Cobre;Crómio total;Ferro;Manganês;Magnésio;Zinco;Cálcio;Cloretos;Sulfatos;Sulfitos;Sulfuretos;Hidrocarbonetos totais;Óleos e gorduras;Detergentes aniónicos
GT03 - DSF;01/03/2020;3;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.8;1700.0;;;;;28.0;520.0;97.0;;;;;0.1;;;;;;;;;;;240.0;;;;3.97;;
GT07 - SOMELOS;01/03/2020;3;2020;Ave;41.35609955775247; -8.491437871016405;Rio;Chuva fraca;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.9;2340.0;;;;;47.5;483.0;80.0;;;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/03/2020;3;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.5;;;;;;;100.0;30.0;;10.0;;;;1.0;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/03/2020;3;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.4;4300.0;;;;;29.0;670.0;220.0;;29.0;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/04/2020;4;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva moderada;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.9;;;;;;20.0;114.0;25.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/04/2020;4;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Chuva moderada;chuva;solo_humido;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.7;1340.0;;;;;41.5;531.0;158.0;;;;;;;;;;;;;;;;;;;;;;
GT05 - JFA;01/04/2020;4;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Chuva moderada;chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.7;2230.0;;;;;52.0;768.0;221.0;;;;;;;;0.4;0.2;;0.3;;;;;430.0;;;;1.17;;
GT08 - TINAMAR;01/04/2020;4;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva moderada;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.9;;;;;;;68.0;11.0;;28.0;;;;1.2;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/05/2020;5;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.4;3330.0;;;;;23.0;472.0;91.0;;10.0;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/05/2020;5;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.2;;;;;;58.0;90.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/05/2020;5;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.1;;;;;;;84.0;10.0;;32.0;;;;1.2;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/06/2020;6;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.2;;;;;;28.0;140.0;40.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT07 - SOMELOS;01/06/2020;6;2020;Ave;41.35609955775247; -8.491437871016405;Rio;Normal;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.1;2820.0;;;;;83.0;640.0;270.0;;;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/06/2020;6;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.8;;;;;;;62.0;26.0;;10.0;;;;1.0;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/06/2020;6;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.6;4900.0;;;;;30.0;530.0;150.0;;;;;;;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/07/2020;7;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Seca fraca;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.8;3230.0;;;;;11.4;200.0;37.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/07/2020;7;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.3;;;;;;19.0;137.0;35.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;01/07/2020;7;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Seca fraca;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.2;3200.0;;;;;34.0;410.0;110.0;;;;;;;;;;;;;;;;930.0;;;;4.34;;
GT04 - ADALBERTO;01/07/2020;7;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Seca fraca;nao_chuva;solo_humido;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.6;;;;;;98.0;160.0;4.0;;;;;;;;;;;;;;;;;;;0.2;;;
GT05 - JFA;01/07/2020;7;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Seca fraca;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.3;2820.0;;;;;19.0;186.0;84.0;;9.81;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/07/2020;7;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Seca fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.0;;;;;;;58.0;14.0;;2.3;;;;0.71;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/08/2020;8;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.6;;;;;;5.0;77.0;15.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/09/2020;9;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.9;;;;;;3.8;146.0;30.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;01/09/2020;9;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT06 - RIFER;01/09/2020;9;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.36;2657.0;;;;;286.0;934.0;286.0;;;;;;;;;;;;;;;;;;;;;;
GT07 - SOMELOS;01/09/2020;9;2020;Ave;41.35609955775247; -8.491437871016405;Rio;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.9;2500.0;;;;;42.5;830.0;16.0;;;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/09/2020;9;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.3;;;;;;;41.0;7.0;;5.0;;;;1.1;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/09/2020;9;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.4;3800.0;;;;;60.0;250.0;130.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/10/2020;10;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.2;;;;;;43.0;131.0;30.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/10/2020;10;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_seco;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;9.5;3660.0;;;;;131.0;184.0;4.0;;;;;;;;;;;;;;;;670.0;;;0.3;0.3;;
GT05 - JFA;01/10/2020;10;2020;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;75.0;3030.0;;;;;60.0;883.0;41.0;;18.7;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/10/2020;10;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.4;;;;;;;44.0;5.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/11/2020;11;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;6.7;132.0;30.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/11/2020;11;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.0;;;;;;;62.0;13.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/12/2020;12;2020;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva moderada;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.7;;;;;;38.0;117.0;25.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;01/12/2020;12;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT06 - RIFER;01/12/2020;12;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;chuva;solo_seco;Ting de tecido;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;6.1;1000.0;;;;;388.0;1780.0;720.0;;;;;;;;0.01;0.0108;0.003;0.0453;;;0.0319;;678.0;;;0.05;2.04;;
GT08 - TINAMAR;01/12/2020;12;2020;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.8;;;;;;;79.0;5.0;;6.8;;;;2.9;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/12/2020;12;2020;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.4;4700.0;;;;;76.0;500.0;110.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/01/2021;1;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva fraca;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.8;;;;;;36.0;107.0;30.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/01/2021;1;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Chuva fraca;chuva;solo_humido;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.8;2440.0;;;;;61.3;320.0;37.0;;;;;;;;;;;;;;;;;;;;;;
GT05 - JFA;01/01/2021;1;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Chuva fraca;chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;9.3;2610.0;;;;;98.0;715.0;45.0;;8.55;;;;;;;;;;;;;;;;;;;;
GT07 - SOMELOS;01/01/2021;1;2021;Ave;41.35609955775247; -8.491437871016405;Rio;Chuva fraca;chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.6;2700.0;;;;;76.0;840.0;135.0;;;;;;;;;;;;;;;;500.0;;;;;;
GT08 - TINAMAR;01/01/2021;1;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.1;;;;;;;55.0;5.0;;2.7;;;;2.0;;;;;;;;;;;;;;;;
GT12 - ABM;01/01/2021;1;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.9;;;;;;10.0;;19.0;;7.0;;;;;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/02/2021;2;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva moderada;chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;9.2;3290.0;;;;;23.6;347.0;96.0;;;;;;;;;;;;;;;;990.0;;;;0.35;;
GT02 - TINTEX;01/02/2021;2;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva moderada;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.7;;;;;;46.0;105.0;15.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/02/2021;2;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva moderada;chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;9.0;;;;;;;36.0;5.0;;2.4;;;;1.0;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/03/2021;3;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.9;;;;;;46.0;94.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;01/03/2021;3;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.9;2200.0;;;;;25.0;240.0;100.0;;;;;0.1;;;;;;;;;;;550.0;;;;3.18;;
GT07 - SOMELOS;01/03/2021;3;2021;Ave;41.35609955775247; -8.491437871016405;Rio;Normal;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;9.5;3300.0;;;;;32.0;720.0;28.4;;;;;;;;;;;;;;;;776.0;;;;;;
GT08 - TINAMAR;01/03/2021;3;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.7;;;;;;;51.0;17.0;;6.0;;;;1.0;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/03/2021;3;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.7;;;;;;60.0;370.0;150.0;;;;;;;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/04/2021;4;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.5;2800.0;;;;;43.5;400.0;96.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/04/2021;4;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;28.0;97.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/04/2021;4;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_humido;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;9.0;2050.0;;;;;54.0;832.0;226.0;;;;;;;;;;;;;;;;;;;;;;
GT05 - JFA;01/04/2021;4;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.3;2800.0;;;;;117.0;844.0;172.0;;13.2;;;;;;0.01;0.2;0.5;0.3;;;;;630.0;;;0.2;0.1;;
GT08 - TINAMAR;01/04/2021;4;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;15.0;70.0;11.0;;5.0;;;;1.1;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/05/2021;5;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;11.0;96.0;15.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/05/2021;5;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;30.0;93.0;31.0;;5.7;;;;1.0;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/06/2021;6;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de felpo;apos;Boletim;descontinuo;;;;;;;;;Água entrada;;6.9;;;;;;;4.0;;;;;;;;;;;;;;;;;56.8;;;;;;
GT02 - TINTEX;01/06/2021;6;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;21.0;95.0;15.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT03 - DSF;01/06/2021;6;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.3;950.0;;;;;13.0;150.0;46.0;;;;;;;;;;;;;;;;210.0;;;;1.62;;
GT07 - SOMELOS;01/06/2021;6;2021;Ave;41.35609955775247; -8.491437871016405;Rio;Chuva fraca;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.3;3000.0;;;;;8.4;750.0;103.0;;;;;;;;;;;;;;;;446.0;;;;;;
GT08 - TINAMAR;01/06/2021;6;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;10.0;68.0;11.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/06/2021;6;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_humido;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.3;;;;;;83.0;450.0;230.0;;;;;;;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/07/2021;7;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.6;2620.0;;;;;22.0;271.0;8.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/07/2021;7;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.0;;;;;;23.0;105.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/07/2021;7;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_seco;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.4;2560.0;;;;;126.0;736.0;219.0;;;;;;;;;;;;;;;;;;;;;;
GT05 - JFA;01/07/2021;7;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Normal;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;9.7;4140.0;;;;;55.7;883.0;92.0;;25.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/07/2021;7;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;10.0;61.0;16.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/08/2021;8;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Normal;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;27.0;123.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/09/2021;9;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.2;;;;;;22.0;107.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT06 - RIFER;01/09/2021;9;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.1;3700.0;;;;;211.0;790.0;37.3;;;;;;;;0.01;0.0287;0.0025;0.0754;;;0.0594;;100.0;;;1.4;4.3;;
GT07 - SOMELOS;01/09/2021;9;2021;Ave;41.35609955775247; -8.491437871016405;Rio;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;7.2;2000.0;;;;;11.2;630.0;125.0;;;;;;;;;;;;;;;;500.0;;;;;;
GT08 - TINAMAR;01/09/2021;9;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Normal;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;17.0;88.0;53.0;;8.6;;;;1.2;;;;;;;;;;;;;;;;
GT09 - RIOPELE;01/09/2021;9;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Normal;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;8.0;;;;;;83.0;370.0;94.0;;;;;;;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/10/2021;10;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Chuva fraca;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;10.0;6420.0;;;;;49.0;;400.0;;18.0;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/10/2021;10;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Chuva fraca;chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.1;;;;;;26.0;106.0;25.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT05 - JFA;01/10/2021;10;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Chuva fraca;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;7.5;370.0;;;;;45.0;884.0;354.0;;15.4;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/10/2021;10;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Chuva fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;16.0;95.0;32.0;;6.6;;;;1.0;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/11/2021;11;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;8.0;;;;;;26.0;117.0;20.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT08 - TINAMAR;01/11/2021;11;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Seca fraca;nao_chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;10.0;75.0;21.0;;5.0;;;;1.0;;;;;;;;;;;;;;;;
GT01 - NEIPER;01/12/2021;12;2021;Ave;41.35609955775247; -8.491437871016405;Furo;Seca fraca;nao_chuva;solo_seco;Ting de felpo;NA;Boletim;descontinuo;;;;;;;;;Efluente bruto;;8.9;660.0;;;;;44.5;214.0;85.0;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;01/12/2021;12;2021;Minho;41.935522906231974; -8.750387664745354;Furo;Seca fraca;chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;7.1;;;;;;16.0;109.0;15.0;;4.0;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;01/12/2021;12;2021;Ave;41.35609955775247; -8.491437871016405;Furo + Rio;Seca fraca;nao_chuva;solo_seco;Ting de malha + estamparia;NA;Boletim;misto;;;;;;;;;Efluente bruto;;9.2;1800.0;;;;;32.0;559.0;63.0;;;;;;;;;;;;;;;;250.0;;;0.2;8.78;;
GT07 - SOMELOS;01/12/2021;12;2021;Ave;41.35609955775247; -8.491437871016405;Rio;Seca fraca;nao_chuva;solo_seco;Ting de tecido;NA;Boletim;misto;;;;;;;;;Efluente bruto;;9.1;2190.0;;;;;28.0;540.0;13.5;;;;;;;;;;;;;;;;397.0;;;;;;
GT08 - TINAMAR;01/12/2021;12;2021;Cavado;41.524477147017954; -8.632027848550164;Rio;Seca fraca;chuva;solo_seco;Ting de malha;NA;Boletim;descontinuo;;;;;;;;;Efluente ETAR;;;;;;;;10.0;63.0;5.1;;5.0;;;;1.0;;;;;;;;;;;;;;;;
